"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","rt","response","response_bin","confidence","recog_correct","attempt","accuracy","dishonest","display","counterbalance_order","list","quarter","event","event_name","condition","seq_pos","spatial_pos","recog_block","recog_stim","recog_cond"
"20/07/2021 16:09:21","20/07/2021 09:09:22",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",30,1272.30000001192,"def_old","old","high","new",1,0,0,"recog_trial","SS3",6,3,2,"grocery store.png","pred",3,4,2,"cinnamonB.png","lure"
"20/07/2021 16:09:24","20/07/2021 09:09:25",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",31,2376.79999995232,"def_new","new","high","old",1,0,0,"recog_trial","SS3",2,1,3,"pet store.png","rand",4,4,2,"hermitcrabA.png","target"
"20/07/2021 16:09:26","20/07/2021 09:09:27",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",32,1021.5,"def_old","old","high","old",1,1,0,"recog_trial","SS3",7,4,1,"grocery store.png","pred",4,2,2,"chocolatemilkA.png","target"
"20/07/2021 16:09:30","20/07/2021 09:09:31",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",33,2248.80000001192,"def_new","new","high","old",1,0,0,"recog_trial","SS3",6,3,2,"grocery store.png","pred",4,2,2,"watermelonA.png","target"
"20/07/2021 16:09:32","20/07/2021 09:09:33",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",34,1139.89999997616,"def_old","old","high","old",1,1,0,"recog_trial","SS3",7,4,1,"grocery store.png","pred",3,4,2,"seaweedA.png","target"
"20/07/2021 16:09:34","20/07/2021 09:09:35",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",35,1465.39999997616,"def_old","old","high","old",1,1,0,"recog_trial","SS3",1,1,1,"grocery store.png","pred",2,2,2,"orangeA.png","target"
"20/07/2021 16:09:37","20/07/2021 09:09:38",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",36,1727.10000002384,"def_new","new","high","old",1,0,0,"recog_trial","SS3",4,2,4,"pet store.png","rand",4,4,2,"manateeA.png","target"
"20/07/2021 16:09:39","20/07/2021 09:09:40",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",37,1199.69999998808,"def_old","old","high","old",1,1,0,"recog_trial","SS3",8,4,1,"pet store.png","rand",1,4,2,"cuttlefishA.png","target"
"20/07/2021 16:09:42","20/07/2021 09:09:43",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",38,1219.09999996424,"def_old","old","high","old",1,1,0,"recog_trial","SS3",2,1,4,"grocery store.png","pred",1,3,2,"cakeA.png","target"
"20/07/2021 16:09:44","20/07/2021 09:09:45",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",39,770,"def_new","new","high","old",1,0,0,"recog_trial","SS3",4,2,4,"pet store.png","rand",6,1,2,"polarbearA.png","target"
"20/07/2021 16:09:46","20/07/2021 09:09:47",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",40,968.199999988079,"def_old","old","high","new",1,0,0,"recog_trial","SS3",7,4,3,"pet store.png","rand",3,2,2,"pugB.png","lure"
"20/07/2021 16:09:48","20/07/2021 09:09:49",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",41,889.899999976158,"def_new","new","high","new",1,1,0,"recog_trial","SS3",1,1,2,"pet store.png","rand",1,2,2,"sheepB.png","lure"
"20/07/2021 16:09:50","20/07/2021 09:09:51",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",42,908.899999976158,"def_old","old","high","old",1,1,0,"recog_trial","SS3",5,3,4,"grocery store.png","pred",6,4,2,"caramelappleA.png","target"
"20/07/2021 16:09:52","20/07/2021 09:09:53",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",43,909.600000023842,"def_new","new","high","new",1,1,0,"recog_trial","SS3",4,2,3,"grocery store.png","pred",1,3,2,"cupcakeB.png","lure"
"20/07/2021 16:09:55","20/07/2021 09:09:56",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",44,2332.10000002384,"def_old","old","high","new",1,0,0,"recog_trial","SS3",1,1,1,"grocery store.png","pred",1,3,2,"cupnoodleB.png","lure"
"20/07/2021 16:09:57","20/07/2021 09:09:58",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",45,1416.30000001192,"def_old","old","high","new",1,0,0,"recog_trial","SS3",2,1,3,"pet store.png","rand",6,4,2,"platypusB.png","lure"
"20/07/2021 16:10:00","20/07/2021 09:10:02",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",46,2054.09999996424,"def_old","old","high","old",1,1,0,"recog_trial","SS3",5,3,4,"grocery store.png","pred",3,4,2,"guavaA.png","target"
"20/07/2021 16:10:03","20/07/2021 09:10:04",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",47,1035.19999998808,"def_old","old","high","new",1,0,0,"recog_trial","SS3",6,3,1,"pet store.png","rand",6,3,2,"crabB.png","lure"
"20/07/2021 16:10:05","20/07/2021 09:10:06",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",48,994.100000023842,"def_new","new","high","new",1,1,0,"recog_trial","SS3",4,2,3,"grocery store.png","pred",5,1,2,"icecreamsandwichB.png","lure"
"20/07/2021 16:10:08","20/07/2021 09:10:08",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",49,1718.29999995232,"def_old","old","high","old",1,1,0,"recog_trial","SS3",4,2,4,"pet store.png","rand",1,2,2,"turtleA.png","target"
"20/07/2021 16:10:10","20/07/2021 09:10:11",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",50,1036.19999998808,"def_new","new","high","new",1,1,0,"recog_trial","SS3",6,3,2,"grocery store.png","pred",6,4,2,"hummusB.png","lure"
"20/07/2021 16:10:12","20/07/2021 09:10:13",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",51,1468.10000002384,"def_new","new","high","new",1,1,0,"recog_trial","SS3",7,4,3,"pet store.png","rand",2,3,2,"cardinalB.png","lure"
"20/07/2021 16:10:14","20/07/2021 09:10:15",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",52,1130,"def_old","old","high","new",1,0,0,"recog_trial","SS3",7,4,3,"pet store.png","rand",1,1,2,"tigerB.png","lure"
"20/07/2021 16:10:21","20/07/2021 09:10:22",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",54,1415.5,"def_new","new","high","new",1,1,0,"recog_trial","SS3",6,3,2,"grocery store.png","pred",5,1,3,"raspberriesB.png","lure"
"20/07/2021 16:10:23","20/07/2021 09:10:24",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",55,952.399999976158,"def_new","new","high","old",1,0,0,"recog_trial","SS3",1,1,2,"pet store.png","rand",6,4,3,"killerwhaleA.png","target"
"20/07/2021 16:10:25","20/07/2021 09:10:26",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",56,1016,"def_old","old","high","old",1,1,0,"recog_trial","SS3",6,3,1,"pet store.png","rand",4,3,3,"iguanaA.png","target"
"20/07/2021 16:10:29","20/07/2021 09:10:30",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",57,2283.09999996424,"def_new","new","high","new",1,1,0,"recog_trial","SS3",2,1,3,"pet store.png","rand",5,1,3,"frogB.png","lure"
"20/07/2021 16:10:31","20/07/2021 09:10:32",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",58,1077.30000001192,"def_new","new","high","old",1,0,0,"recog_trial","SS3",7,4,3,"pet store.png","rand",5,2,3,"squirrelA.png","target"
"20/07/2021 16:10:33","20/07/2021 09:10:34",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",59,1126.69999998808,"def_new","new","high","old",1,0,0,"recog_trial","SS3",8,4,3,"grocery store.png","pred",5,1,3,"croissantA.png","target"
"20/07/2021 16:10:35","20/07/2021 09:10:36",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",60,876.100000023842,"def_old","old","high","old",1,1,0,"recog_trial","SS3",4,2,3,"grocery store.png","pred",2,2,3,"tacoA.png","target"
"20/07/2021 16:10:37","20/07/2021 09:10:38",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",61,825.099999964237,"def_new","new","high","new",1,1,0,"recog_trial","SS3",2,1,4,"grocery store.png","pred",5,1,3,"blackpepperB.png","lure"
"20/07/2021 16:10:39","20/07/2021 09:10:40",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",62,911,"def_new","new","high","new",1,1,0,"recog_trial","SS3",3,2,4,"pet store.png","rand",4,3,3,"lionB.png","lure"
"20/07/2021 16:10:41","20/07/2021 09:10:42",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",63,919.400000035763,"def_new","new","high","new",1,1,0,"recog_trial","SS3",7,4,3,"pet store.png","rand",6,3,3,"owlB.png","lure"
"20/07/2021 16:10:43","20/07/2021 09:10:44",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",64,1046.69999998808,"def_new","new","high","old",1,0,0,"recog_trial","SS3",8,4,1,"pet store.png","rand",6,1,3,"badgerA.png","target"
"20/07/2021 16:10:45","20/07/2021 09:10:46",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",65,1161.19999998808,"def_old","old","high","new",1,0,0,"recog_trial","SS3",6,3,1,"pet store.png","rand",1,2,3,"gooseB.png","lure"
"20/07/2021 16:10:47","20/07/2021 09:10:48",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",66,940.5,"def_new","new","high","old",1,0,0,"recog_trial","SS3",1,1,1,"grocery store.png","pred",5,1,3,"pretzelA.png","target"
"20/07/2021 16:10:49","20/07/2021 09:10:50",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",67,1133.69999998808,"def_new","new","high","new",1,1,0,"recog_trial","SS3",2,1,4,"grocery store.png","pred",2,2,3,"eggB.png","lure"
"20/07/2021 16:10:51","20/07/2021 09:10:52",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",68,1066.10000002384,"def_new","new","high","old",1,0,0,"recog_trial","SS3",3,2,2,"grocery store.png","pred",5,1,3,"cerealA.png","target"
"20/07/2021 16:10:55","20/07/2021 09:10:56",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",69,2280.40000003576,"def_new","new","high","old",1,0,0,"recog_trial","SS3",6,3,1,"pet store.png","rand",3,1,3,"pigA.png","target"
"20/07/2021 16:10:57","20/07/2021 09:10:58",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",70,968.799999952316,"def_new","new","high","new",1,1,0,"recog_trial","SS3",3,2,4,"pet store.png","rand",1,4,3,"pandaB.png","lure"
"20/07/2021 16:10:59","20/07/2021 09:11:00",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",71,1031.30000001192,"def_new","new","high","old",1,0,0,"recog_trial","SS3",4,2,3,"grocery store.png","pred",3,4,3,"avocadoA.png","target"
"20/07/2021 16:11:01","20/07/2021 09:11:02",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",72,935.800000011921,"def_new","new","high","new",1,1,0,"recog_trial","SS3",5,3,4,"grocery store.png","pred",2,2,3,"poutineB.png","lure"
"20/07/2021 16:11:03","20/07/2021 09:11:04",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",73,996.399999976158,"def_old","old","high","old",1,1,0,"recog_trial","SS3",5,3,2,"pet store.png","rand",1,2,3,"ladybugA.png","target"
"20/07/2021 16:11:05","20/07/2021 09:11:06",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",74,1436.39999997616,"def_new","new","high","new",1,1,0,"recog_trial","SS3",8,4,3,"grocery store.png","pred",3,4,3,"gummybearsB.png","lure"
"20/07/2021 16:11:08","20/07/2021 09:11:09",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",75,1206.5,"def_old","old","high","old",1,1,0,"recog_trial","SS3",1,1,1,"grocery store.png","pred",6,4,3,"bakedpotatoA.png","target"
"20/07/2021 16:11:10","20/07/2021 09:11:12",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",76,1708.69999998808,"def_old","old","high","new",1,0,0,"recog_trial","SS3",8,4,1,"pet store.png","rand",4,1,3,"emuB.png","lure"
"20/07/2021 16:11:13","20/07/2021 09:11:14",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",77,980.899999976158,"def_new","new","high","new",1,1,0,"recog_trial","SS3",3,2,4,"pet store.png","rand",5,2,3,"chickenB.png","lure"
"20/07/2021 16:11:17","20/07/2021 09:11:18",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",79,985,"def_old","old","high","new",1,0,0,"recog_trial","SS3",7,4,1,"grocery store.png","pred",5,1,4,"cantaloupeB.png","lure"
"20/07/2021 16:11:19","20/07/2021 09:11:20",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",80,1113.5,"def_new","new","high","old",1,0,0,"recog_trial","SS3",3,2,4,"pet store.png","rand",3,1,4,"chameleonA.png","target"
"20/07/2021 16:11:22","20/07/2021 09:11:23",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",81,1006.5,"def_new","new","high","new",1,1,0,"recog_trial","SS3",8,4,3,"grocery store.png","pred",2,2,4,"saladB.png","lure"
"20/07/2021 16:11:24","20/07/2021 09:11:25",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",82,925.200000047684,"def_old","old","high","old",1,1,0,"recog_trial","SS3",7,4,3,"pet store.png","rand",4,4,4,"ostrichA.png","target"
"20/07/2021 16:11:26","20/07/2021 09:11:27",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",83,1442.39999997616,"def_old","old","high","new",1,0,0,"recog_trial","SS3",3,2,4,"pet store.png","rand",2,2,4,"pelicanB.png","lure"
"20/07/2021 16:11:28","20/07/2021 09:11:29",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",84,1161.69999998808,"def_old","old","high","old",1,1,0,"recog_trial","SS3",4,2,3,"grocery store.png","pred",4,2,4,"granolaA.png","target"
"20/07/2021 16:11:30","20/07/2021 09:11:31",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",85,1101.09999996424,"def_old","old","high","new",1,0,0,"recog_trial","SS3",5,3,2,"pet store.png","rand",5,4,4,"grasshopperB.png","lure"
"20/07/2021 16:11:32","20/07/2021 09:11:33",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",86,901.800000011921,"def_new","new","high","new",1,1,0,"recog_trial","SS3",1,1,1,"grocery store.png","pred",4,2,4,"basilB.png","lure"
"20/07/2021 16:11:34","20/07/2021 09:11:35",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",87,930.800000011921,"def_new","new","high","old",1,0,0,"recog_trial","SS3",6,3,2,"grocery store.png","pred",1,3,4,"riceA.png","target"
"20/07/2021 16:11:36","20/07/2021 09:11:37",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",88,945.699999988079,"def_new","new","high","old",1,0,0,"recog_trial","SS3",1,1,2,"pet store.png","rand",3,1,4,"pantherA.png","target"
"20/07/2021 16:11:38","20/07/2021 09:11:39",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",89,962.5,"def_old","old","high","new",1,0,0,"recog_trial","SS3",2,1,3,"pet store.png","rand",2,1,4,"seahorseB.png","lure"
"20/07/2021 16:11:40","20/07/2021 09:11:41",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",90,927.800000011921,"def_new","new","high","new",1,1,0,"recog_trial","SS3",1,1,2,"pet store.png","rand",4,3,4,"ferretB.png","lure"
"20/07/2021 16:11:43","20/07/2021 09:11:44",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",91,1020.60000002384,"def_new","new","high","new",1,1,0,"recog_trial","SS3",8,4,3,"grocery store.png","pred",4,2,4,"edamameB.png","lure"
"20/07/2021 16:11:45","20/07/2021 09:11:46",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",92,1216.80000001192,"def_old","old","high","old",1,1,0,"recog_trial","SS3",6,3,1,"pet store.png","rand",5,4,4,"surgeonfishA.png","target"
"20/07/2021 16:11:47","20/07/2021 09:11:48",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",93,875.399999976158,"def_old","old","high","old",1,1,0,"recog_trial","SS3",8,4,3,"grocery store.png","pred",1,3,4,"bagelA.png","target"
"20/07/2021 16:11:49","20/07/2021 09:11:50",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",94,855.699999988079,"def_old","old","high","old",1,1,0,"recog_trial","SS3",6,3,2,"grocery store.png","pred",2,2,4,"baconA.png","target"
"20/07/2021 16:11:51","20/07/2021 09:11:52",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",95,993.100000023842,"def_old","old","high","old",1,1,0,"recog_trial","SS3",1,1,2,"pet store.png","rand",2,4,4,"giraffeA.png","target"
"20/07/2021 16:11:53","20/07/2021 09:11:54",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",96,1084.90000003576,"def_new","new","high","new",1,1,0,"recog_trial","SS3",3,2,2,"grocery store.png","pred",4,2,4,"kiwiB.png","lure"
"20/07/2021 16:11:55","20/07/2021 09:11:56",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",97,1019.69999998808,"def_new","new","high","new",1,1,0,"recog_trial","SS3",5,3,2,"pet store.png","rand",2,1,4,"parrotB.png","lure"
"20/07/2021 16:11:57","20/07/2021 09:11:58",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",98,900.600000023842,"def_old","old","high","old",1,1,0,"recog_trial","SS3",7,4,1,"grocery store.png","pred",2,2,4,"acaibowlA.png","target"
"20/07/2021 16:12:00","20/07/2021 09:12:01",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",99,2037.59999996424,"def_old","old","high","new",1,0,0,"recog_trial","SS3",4,2,4,"pet store.png","rand",3,3,4,"llamaB.png","lure"
"20/07/2021 16:12:02","20/07/2021 09:12:03",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",100,874.5,"def_new","new","high","new",1,1,0,"recog_trial","SS3",5,3,2,"pet store.png","rand",3,4,4,"whaleB.png","lure"
"20/07/2021 16:12:07","20/07/2021 09:12:08",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",101,3866.80000001192,"def_old","old","high","old",1,1,0,"recog_trial","SS3",2,1,3,"pet store.png","rand",1,2,4,"chimpA.png","target"
"20/07/2021 16:12:09","20/07/2021 09:12:10",56975,3,4304260,"60e364349645120ba12a3d70","Chrome 91.0.4472.164","recognition",3,"SS3",102,1017.69999998808,"def_old","old","high","old",1,1,0,"recog_trial","SS3",4,2,4,"pet store.png","rand",2,1,4,"rhinoA.png","target"
"20/07/2021 16:09:14","20/07/2021 12:09:13",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",4,2724.70000004768,"def_new","new","high","new",1,1,0,"recog_trial","SS1",1,1,3,"pet store.png","rand",6,4,1,"lionB.png","lure"
"20/07/2021 16:09:16","20/07/2021 12:09:15",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",5,1192.10000002384,"def_new","new","high","new",1,1,0,"recog_trial","SS1",2,1,4,"grocery store.png","pred",6,3,1,"watermelonB.png","lure"
"20/07/2021 16:09:18","20/07/2021 12:09:18",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",6,1225,"def_new","new","high","new",1,1,0,"recog_trial","SS1",4,2,4,"pet store.png","rand",4,4,1,"grasshopperB.png","lure"
"20/07/2021 16:09:20","20/07/2021 12:09:20",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",7,1479.20000004768,"def_old","old","high","old",1,1,0,"recog_trial","SS1",8,4,2,"grocery store.png","pred",1,1,1,"blackpepperA.png","target"
"20/07/2021 16:09:23","20/07/2021 12:09:22",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",8,1053.10000002384,"def_new","new","high","old",1,0,0,"recog_trial","SS1",4,2,4,"pet store.png","rand",3,2,1,"chimpA.png","target"
"20/07/2021 16:09:27","20/07/2021 12:09:26",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",9,3204.29999995232,"maybe_old","old","low","old",1,1,0,"recog_trial","SS1",2,1,2,"pet store.png","rand",2,1,1,"elephantA.png","target"
"20/07/2021 16:09:29","20/07/2021 12:09:29",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",10,1701.10000002384,"def_old","old","high","old",1,1,0,"recog_trial","SS1",7,4,3,"pet store.png","rand",4,1,1,"snakeA.png","target"
"20/07/2021 16:09:33","20/07/2021 12:09:32",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",11,2337.60000002384,"maybe_old","old","low","old",1,1,0,"recog_trial","SS1",5,3,4,"pet store.png","rand",4,1,1,"zebraA.png","target"
"20/07/2021 16:09:35","20/07/2021 12:09:35",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",12,1620,"def_new","new","high","old",1,0,0,"recog_trial","SS1",5,3,4,"pet store.png","rand",5,3,1,"mooseA.png","target"
"20/07/2021 16:09:38","20/07/2021 12:09:37",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",13,1384.5,"def_old","old","high","old",1,1,0,"recog_trial","SS1",8,4,1,"pet store.png","rand",3,2,1,"walrusA.png","target"
"20/07/2021 16:09:42","20/07/2021 12:09:41",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",14,3057.19999992847,"def_new","new","high","new",1,1,0,"recog_trial","SS1",2,1,4,"grocery store.png","pred",4,4,1,"guavaB.png","lure"
"20/07/2021 16:09:45","20/07/2021 12:09:45",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",15,2664.39999997616,"maybe_old","old","low","new",1,0,0,"recog_trial","SS1",8,4,1,"pet store.png","rand",4,1,1,"snailB.png","lure"
"20/07/2021 16:09:49","20/07/2021 12:09:48",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",16,2148.89999997616,"def_new","new","high","new",1,1,0,"recog_trial","SS1",6,3,1,"pet store.png","rand",3,1,1,"whaleB.png","lure"
"20/07/2021 16:09:51","20/07/2021 12:09:50",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",17,1195.79999995232,"def_old","old","high","old",1,1,0,"recog_trial","SS1",4,2,2,"grocery store.png","pred",1,1,1,"lycheeA.png","target"
"20/07/2021 16:09:53","20/07/2021 12:09:52",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",18,1014,"def_old","old","high","old",1,1,0,"recog_trial","SS1",1,1,4,"grocery store.png","pred",1,1,1,"bellpeppersA.png","target"
"20/07/2021 16:09:55","20/07/2021 12:09:54",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",19,939.800000071526,"def_old","old","high","old",1,1,0,"recog_trial","SS1",6,3,3,"grocery store.png","pred",1,1,1,"grapesA.png","target"
"20/07/2021 16:09:59","20/07/2021 12:09:58",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",20,3125.29999995232,"maybe_new","new","low","old",1,0,0,"recog_trial","SS1",3,2,2,"pet store.png","rand",4,2,1,"hermitcrabA.png","target"
"20/07/2021 16:10:01","20/07/2021 12:10:01",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",21,1235.29999995232,"def_new","new","high","new",1,1,0,"recog_trial","SS1",4,2,4,"pet store.png","rand",5,1,1,"bettafishB.png","lure"
"20/07/2021 16:10:04","20/07/2021 12:10:04",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",22,1966.79999995232,"maybe_old","old","low","new",1,0,0,"recog_trial","SS1",5,3,4,"pet store.png","rand",1,4,1,"batB.png","lure"
"20/07/2021 16:10:06","20/07/2021 12:10:06",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",23,1157.70000004768,"def_old","old","high","old",1,1,0,"recog_trial","SS1",2,1,2,"pet store.png","rand",1,2,1,"manateeA.png","target"
"20/07/2021 16:10:09","20/07/2021 12:10:09",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",24,2254.69999992847,"maybe_old","old","low","new",1,0,0,"recog_trial","SS1",7,4,3,"pet store.png","rand",5,2,1,"foxB.png","lure"
"20/07/2021 16:10:12","20/07/2021 12:10:12",56975,3,4304229,"60dc5dadc66181fd64da98e6","Chrome 91.0.4472.124","recognition",3,"SS1",25,1569.89999997616,"def_new","new","high","new",1,1,0,"recog_trial","SS1",7,4,1,"grocery store.png","pred",1,1,1,"acaibowlB.png","lure"
